"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37"
"11",-0.00709790999999837,-0.00226891000000134,-0.00950667500000146,-0.0113034850000008,0.0836401899999985,-0.0155894200000016,-0.0129991199999987,-0.0125510300000014,0.00497390000000067,0.00689159499999987,0.501610524999999,0.00258734499999972,0.00136252000000084,-0.00735067999999821,0.000400800000000369,0.00035143499999921,-0.0055433049999997,-0.00326868999999767,0.11374774,-0.000895440000001546,0.00151056999999929,-0.00688077499999993,0.00178770999999925,0.124210765,-0.00300979000000147,-0.00476094000000038,-0.0129238700000002,-0.00723060499999753,-0.00458175000000279,0.00709301499999907,-0.00125836499999885,0.000523564999999992,0.00545123000000133,-0.00752892000000085,-0.00821009499999783,0.00446328999999867,0.00514795499999974
"12",-0.00435625499999822,-0.00289288500000065,-0.0138344150000004,-0.000644804999999122,-0.00563136500000062,-0.00346360000000247,-0.0102878449999984,0.00166381500000033,-0.00709195000000127,-0.00576548500000033,0.00258734499999973,0.486198844999999,-0.00676440500000031,0.00407417000000066,-0.000947655000001601,-0.00189852500000055,-0.00751356499999979,-0.0012836799999967,-0.00822963000000028,-0.00191343499999892,-0.00316442000000047,0.00285790499999907,-0.00181131499999943,-0.00176178999999972,-0.00440027500000048,0.00152586500000006,0.00781206500000029,-0.0106093249999989,0.140257259999998,-0.00275268999999984,-0.0049566799999982,0.00752342999999886,0.00301587000000089,-0.00463183500000042,-0.00667418999999954,-0.00267459499999976,0.000936354999999941
"13",-0.00538452500000175,-0.00725159999999838,-0.00775507500000063,0.00722334999999966,-0.00686462999999993,-0.0132029549999991,-0.00588115500000173,-0.00641444500000017,-0.00641472499999898,0.134490105000001,0.00136252000000084,-0.0067644050000003,0.49228387,-0.000362765000000225,-0.000438610000001933,-0.0056924300000002,-0.00439793499999936,0.00416487000000005,-0.00447213499999993,-0.000941584999999646,-0.00899502999999961,-0.00332665000000139,0.00211943000000042,-0.00383067000000142,-0.00966057000000058,-0.00114913500000045,-0.0119772849999996,-0.00064351000000034,-0.0032750950000005,0.00207533500000011,0.0186142849999987,0.0136201850000001,-0.0116890099999997,-0.00707228499999953,0.00233067500000003,-0.000685979999998604,-0.00232298999999936
"14",-0.00566851000000135,-0.0105949199999991,-0.0113553299999994,-0.00568687000000028,-0.00621304499999962,-0.00360389999999909,-0.0103007150000008,-0.00695578999999994,-0.00102524999999946,-0.00344526500000054,-0.00735067999999821,0.00407417000000067,-0.000362765000000232,0.493250269999999,-0.00227833500000043,-0.000309075000000551,-0.00301686999999897,-0.00229958500000155,-0.0102807500000002,-0.00659344499999996,-0.00401661000000063,-0.000442535000000338,0.125190694999999,0.00372567499999835,0.124020870000002,-0.00476708000000002,-0.000193400000000703,-0.0048689650000006,-0.00714585999999833,0.0788127200000003,-0.000700100000000567,0.00231784500000082,-0.00213633500000012,-0.00571656999999941,-0.0128215500000002,-0.00605868999999878,-0.00890751499999947
"15",-0.00767651500000028,-0.00281002000000052,-0.00413347500000007,0.00298847000000069,0.00312882999999929,-0.00215310499999889,-0.000683579999999875,-0.0013614249999997,-0.0101240399999999,-0.000265514999999717,0.000400800000000371,-0.000947655000001605,-0.000438610000001931,-0.00227833500000043,0.49539841,0.00426301500000007,-0.0133891250000008,-0.00890541999999963,-0.00773193000000026,-0.00907254999999989,-0.0131054250000002,-0.00239019499999982,-0.0125415900000003,0.00590051000000058,-0.00436135500000163,-0.00709108000000085,0.0263398350000001,-0.00810791499999982,0.0104917949999997,0.000577554999999753,0.00419209500000066,-0.00397675000000144,-0.00356990000000003,0.00762307500000149,0.0122869150000001,-0.00459500499999986,-0.0100488400000003
"16",0.00166610000000188,-0.00972753500000059,0.000947010000001096,-0.00821743999999969,-0.000635539999999303,-0.00306322999999978,-0.00191525000000065,0.159585190000001,-0.00561930500000004,0.00520997999999999,0.00035143499999921,-0.00189852500000055,-0.0056924300000002,-0.000309075000000549,0.00426301500000007,0.498658415000003,0.104504955000001,-0.0047800649999995,-0.00322666000000057,-0.000820310000000325,-0.0113604900000006,0.105195525000001,-0.00190766500000112,-0.00134422500000009,-0.00673567500000097,0.00266362500000045,0.000772014999999824,-0.00606608499999916,-0.00237918000000142,0.11541935,0.00490096000000105,-0.008029825000001,0.00313565499999893,-0.00594769999999919,-0.00246283499999986,0.179490865,0.00325856999999975
"17",0.00228142500000222,-0.00424958499999965,-0.00724008500000076,0.00117935500000093,0.00151078500000046,0.00298319499999965,-0.000153559999999521,0.0626284600000003,-0.00963442000000054,-0.00208685000000106,-0.0055433049999997,-0.0075135649999998,-0.00439793499999937,-0.00301686999999897,-0.0133891250000008,0.104504955000001,0.493523645000001,-0.00707372999999843,0.00315012499999932,-0.00331981999999921,0.000608715000000136,0.126552935000001,-0.00910806500000066,-0.0111442099999995,-0.00711633500000124,-0.00651283500000005,-0.00308011999999985,0.00336793000000141,-0.0125924650000007,-0.00254499499999905,-0.0116937399999996,-0.0082320699999997,0.00596884499999951,-0.00358306999999953,-0.00881251500000118,0.130736815,-0.00968992000000035
"18",0.118766905000002,0.0170685900000003,-0.00703159499999989,-0.00457052999999915,0.0014829650000001,0.00591330499999987,-0.0128114000000024,-0.0027337149999989,-0.00595946000000155,0.00053607999999975,-0.00326868999999768,-0.00128367999999671,0.00416487000000005,-0.00229958500000155,-0.00890541999999963,-0.0047800649999995,-0.00707372999999844,0.495698230000002,-0.00616784000000091,0.0158812399999961,0.00233619999999853,-0.00405482999999787,-0.00650686000000162,-0.00963344999999852,-0.00572500999999957,0.0751990549999967,-0.0101893499999992,0.171351060000001,-0.00498163999999846,-0.00336487500000035,0.0730539500000017,-0.00258660499999916,0.00225103999999931,0.00396771500000009,0.000925404999999846,-0.00356094000000037,-0.000892490000002045
"19",0.000849374999999167,0.13498418,-0.00803350000000028,-0.00371303500000136,0.0852099949999985,-0.00781885000000141,0.00328137000000076,-0.00358532999999995,0.00220045500000055,-0.00459974999999923,0.11374774,-0.00822963000000027,-0.00447213499999993,-0.0102807500000002,-0.00773193000000025,-0.00322666000000057,0.00315012499999931,-0.00616784000000091,0.49679567,-0.00985728499999849,-0.0018686749999992,-0.00920706000000096,-0.00056494499999978,-0.00839061999999988,-0.00417409000000016,-0.00418157000000008,0.0030468649999991,0.00234569000000057,-0.0111673000000017,-0.0012011050000001,-0.0100531350000011,-0.00643073000000061,-0.00393619000000016,-0.00363351500000102,-0.0113644749999997,0.00154854000000093,-0.00280413999999853
"20",-8.19150000030566e-05,0.00643764000000236,-0.00198400499999801,-0.00953532999999972,0.00284329500000031,-0.0145075149999982,-0.00781461000000021,-0.00142794499999952,0.00287989000000119,-0.00464268499999927,-0.000895440000001545,-0.00191343499999892,-0.000941584999999644,-0.00659344499999996,-0.00907254999999989,-0.000820310000000324,-0.00331981999999921,0.0158812399999961,-0.00985728499999849,0.491818180000001,-0.00240416999999962,-0.00280135500000015,0.0433321299999997,-0.00749975500000206,-0.0112093849999995,0.152866975000002,0.0104884049999983,-0.00550308500000194,-0.0059925649999989,-0.00918827999999985,-0.00666511500000311,0.00716183000000009,0.00749346500000033,-0.00306205999999868,-0.00428047499999992,-0.00703506499999814,0.140781895
"21",-0.0139292050000016,-0.00880858999999966,-0.0049148099999995,0.0256018200000003,-0.0049275349999994,0.00286546500000145,-0.00984283000000007,0.0523154950000005,-0.00190412999999939,-0.00186436000000048,0.00151056999999929,-0.00316442000000047,-0.00899502999999962,-0.00401661000000064,-0.0131054250000002,-0.0113604900000006,0.000608715000000129,0.00233619999999852,-0.00186867499999919,-0.00240416999999963,0.502708165,-0.000684164999999755,-0.00367313499999982,-0.0109358400000004,-0.00957962000000025,-0.00624211999999824,-0.00438532500000123,0.131388389999999,0.02657744,-0.0115083349999995,0.0141967549999981,-0.00301786499999885,-0.00868853500000053,-0.00197298499999902,-0.00822335000000078,-0.00564419499999877,0.0039355349999998
"22",-0.00565827999999821,-0.00732593500000043,-0.00567174499999985,-0.00369743000000053,0.0017183599999996,0.0221801649999997,-0.00909149999999934,0.085536705000001,-0.00428989999999908,-0.00496759500000003,-0.00688077499999993,0.00285790499999907,-0.0033266500000014,-0.000442535000000336,-0.00239019499999982,0.105195525000001,0.126552935000001,-0.00405482999999787,-0.00920706000000096,-0.00280135500000014,-0.000684164999999759,0.496533499999998,-0.000580685000000687,-0.000899254999999747,-0.00632339000000064,-0.00785728499999945,-0.00805139499999976,0.0108628700000005,0.00277707000000066,-0.00571157499999983,-0.00273384999999976,0.00532138500000015,0.00231331499999901,-0.0125302999999996,0.00242695500000085,0.13011249,-0.0136575650000002
"23",-0.0136301350000012,-0.0113142749999993,-0.00712837499999995,0.00317673500000017,-0.0104884950000008,-0.00431387999999969,-0.0036716100000007,-0.000134680000000628,-0.000599564999998956,-0.00243787999999937,0.00178770999999925,-0.00181131499999943,0.00211943000000041,0.125190694999999,-0.0125415900000003,-0.00190766500000112,-0.00910806500000068,-0.00650686000000161,-0.000564944999999777,0.0433321299999997,-0.00367313499999981,-0.000580685000000692,0.507558255,-0.00627087000000041,0.0752873600000009,-0.0069522800000011,0.00438575999999949,6.69999999984331e-05,0.00137805500000018,0.0897832899999988,-0.00305173500000146,0.00266003499999951,0.0123984600000011,0.00200375500000054,-0.00671119499999885,-0.0019813899999992,0.0909779099999996
"24",-0.0145922100000001,-0.00588631000000049,-0.012043825,-0.00587947999999975,-0.0137788200000008,-0.0105827300000007,0.114170395,-0.0145527249999999,-0.0067082949999997,-0.00265358000000013,0.124210765,-0.00176178999999973,-0.00383067000000142,0.00372567499999834,0.00590051000000058,-0.00134422500000009,-0.0111442099999995,-0.00963344999999852,-0.00839061999999989,-0.00749975500000207,-0.0109358400000004,-0.000899254999999744,-0.0062708700000004,0.492352210000001,-0.00462313000000023,-0.00479452000000252,-0.00781797499999954,-0.0172036249999987,-0.00924164499999942,-0.000692615000000484,-0.0115468650000001,-0.00488625,-0.00751803999999963,-0.0128037700000004,-0.0046852349999989,-0.00576552999999991,-0.00520699500000111
"25",-0.0112271700000009,-0.0100142850000002,-0.00300661000000056,0.00057651999999938,-4.9230000001931e-05,-0.00738849000000087,-0.00465791999999852,-0.00435898000000207,-0.00657390500000041,0.000727849999999858,-0.00300979000000148,-0.00440027500000048,-0.00966057000000058,0.124020870000002,-0.00436135500000163,-0.00673567500000098,-0.00711633500000124,-0.00572500999999956,-0.00417409000000015,-0.0112093849999996,-0.00957962000000024,-0.00632339000000065,0.0752873600000009,-0.00462313000000022,0.491906414999999,-0.0113110049999997,0.00760600500000042,0.00346271999999969,-0.0060808400000021,0.160909919999999,-0.0131430400000004,-0.0101897150000012,-0.00356631499999781,-0.00449841499999994,-0.00628450999999888,0.00192901999999977,-0.000708455000000031
"26",0.0743826299999966,-0.0055337649999982,-0.0163686649999987,-0.00748812999999909,-0.000474024999999248,-0.000586449999995687,-0.0159107900000021,-0.00233247499999833,0.00356329000000199,-0.00734938499999949,-0.00476094000000038,0.00152586500000005,-0.00114913500000045,-0.00476708000000002,-0.00709108000000086,0.00266362500000045,-0.00651283500000005,0.0751990549999967,-0.00418157000000008,0.152866975000002,-0.00624211999999824,-0.00785728499999946,-0.0069522800000011,-0.00479452000000252,-0.0113110049999998,0.51018964,-0.00268088500000052,-0.010826915000002,-0.00848969499999885,-0.00324419999999899,0.0249928799999967,0.00407876000000087,0.00580750000000002,-0.00211317499999849,-0.00284617500000142,0.00525993000000241,0.00972155999999988
"27",-0.00384324499999989,0.0024954699999996,0.0277493149999999,0.119666025,-0.00884029500000015,0.00528089999999931,0.00222813500000151,-0.00184731500000053,-0.00600351999999959,0.01332977,-0.0129238700000002,0.00781206500000029,-0.0119772849999996,-0.000193400000000704,0.0263398350000001,0.000772014999999829,-0.00308011999999985,-0.0101893499999992,0.00304686499999911,0.0104884049999983,-0.00438532500000123,-0.00805139499999975,0.0043857599999995,-0.00781797499999954,0.00760600500000043,-0.00268088500000052,0.485690154999999,-0.0104681399999992,-0.00880323499999929,-0.00836254999999868,-0.009326209999999,-0.00968011500000022,0.00149923499999999,-0.00171804000000084,-0.00444197999999973,-0.000111700000001128,0.00788195999999962
"28",-0.00956147999999879,0.0257574299999993,0.00214119499999881,0.033254535,0.00390608999999985,-0.000576849999999751,-0.00705421500000022,0.0458816400000015,-0.002332235000001,-0.00537852500000104,-0.00723060499999753,-0.0106093249999989,-0.000643510000000338,-0.0048689650000006,-0.00810791499999982,-0.00606608499999916,0.00336793000000141,0.171351060000001,0.00234569000000057,-0.00550308500000194,0.131388389999999,0.0108628700000005,6.69999999984324e-05,-0.0172036249999987,0.00346271999999969,-0.010826915000002,-0.0104681399999992,0.494302385000002,-0.000411239999999445,0.00217369500000044,0.00582470500000006,-0.00378717499999875,-0.00702778500000136,0.00342865999999929,-0.0036089200000012,-0.00635255500000027,-0.00561016000000147
"29",-0.011629939999999,0.000877664999999518,-0.0126313550000011,-0.00723202999999892,-0.00563053000000155,-0.00475275500000116,-0.0156162699999976,0.000399774999999016,-0.003071849999999,-0.00765584499999895,-0.00458175000000279,0.140257259999998,-0.0032750950000005,-0.00714585999999834,0.0104917949999997,-0.00237918000000141,-0.0125924650000007,-0.00498163999999846,-0.0111673000000017,-0.0059925649999989,0.02657744,0.00277707000000066,0.00137805500000019,-0.00924164499999942,-0.00608084000000209,-0.00848969499999883,-0.00880323499999929,-0.000411239999999451,0.510592434999995,0.0046730199999997,0.108971935000001,0.00431150499999813,-0.0120968449999992,-0.00987732500000115,-0.00743732499999984,-0.00569260500000071,-0.00277371499999869
"30",-0.00326188499999938,-0.0140150600000002,-0.0116096450000009,-0.00394437499999942,-0.00406679000000031,-0.0024483149999998,0.000230570000000463,0.00575798500000118,-0.00604985999999914,0.005862795,0.00709301499999907,-0.00275268999999984,0.00207533500000011,0.0788127200000003,0.000577554999999747,0.11541935,-0.00254499499999904,-0.00336487500000035,-0.0012011050000001,-0.00918827999999983,-0.0115083349999995,-0.00571157499999983,0.0897832899999988,-0.000692615000000486,0.160909919999999,-0.00324419999999899,-0.00836254999999869,0.00217369500000044,0.00467301999999969,0.488984790000001,-0.00801659500000083,-0.00450006499999967,-0.00569389499999951,-0.0106916599999994,-0.00194420999999958,-0.00915683999999955,-0.00432192499999931
"31",0.117072315,-0.00356467500000152,-0.00408237999999965,-0.00503679499999963,-0.0113918250000003,-0.00521953999999941,-0.0106043500000011,-0.0091006099999992,0.00891177499999848,-0.00470035000000018,-0.00125836499999885,-0.00495667999999821,0.0186142849999987,-0.000700100000000571,0.00419209500000066,0.00490096000000105,-0.0116937399999996,0.0730539500000017,-0.0100531350000011,-0.00666511500000311,0.0141967549999981,-0.00273384999999975,-0.00305173500000146,-0.0115468650000001,-0.0131430400000004,0.0249928799999967,-0.009326209999999,0.00582470500000005,0.108971935000001,-0.00801659500000083,0.478878390000001,0.0176727399999994,-0.00323242000000013,-0.0136661500000002,-0.01302092,0.0011415549999999,0.0024244399999988
"32",0.000663150000000328,-0.00550221000000003,-0.00340803000000076,0.00376528000000062,-0.00106460500000053,-0.0118724550000011,-0.00409901999999886,0.0079956899999996,-0.00911216000000122,-0.00253821500000112,0.000523564999999998,0.00752342999999886,0.0136201850000001,0.00231784500000082,-0.00397675000000144,-0.008029825000001,-0.0082320699999997,-0.00258660499999917,-0.00643073000000062,0.0071618300000001,-0.00301786499999884,0.00532138500000015,0.00266003499999951,-0.00488625,-0.0101897150000013,0.00407876000000088,-0.00968011500000022,-0.00378717499999875,0.00431150499999813,-0.00450006499999967,0.0176727399999994,0.494794115000001,-0.0129841349999998,-0.00704490499999966,0.00262897500000022,-0.00106680999999931,0.00290598999999876
"33",0.00426310000000077,-0.00750319499999989,0.0244529899999988,-0.00899553000000003,-0.0112405449999989,-0.0118900550000019,-0.00802602499999869,0.00657815500000012,-0.00366817000000059,0.0926104200000005,0.00545123000000134,0.0030158700000009,-0.0116890099999997,-0.00213633500000013,-0.00356990000000003,0.00313565499999892,0.0059688449999995,0.00225103999999931,-0.00393619000000017,0.00749346500000033,-0.00868853500000053,0.00231331499999902,0.0123984600000011,-0.00751803999999962,-0.0035663149999978,0.00580750000000002,0.001499235,-0.00702778500000136,-0.0120968449999992,-0.0056938949999995,-0.00323242000000014,-0.0129841349999998,0.495747195000002,-0.00856998500000144,0.00877242999999916,-0.00241592000000042,0.100825655
"34",-0.00295903499999896,-0.00733324500000054,0.153377755,-0.000321635000000676,0.127059085000001,0.114495725,-0.00900527999999946,0.00294924500000012,-0.0042420649999998,-0.00541892999999962,-0.00752892000000085,-0.00463183500000042,-0.00707228499999953,-0.0057165699999994,0.00762307500000149,-0.0059476999999992,-0.00358306999999952,0.0039677150000001,-0.00363351500000102,-0.00306205999999868,-0.00197298499999902,-0.0125302999999996,0.00200375500000053,-0.0128037700000004,-0.00449841499999993,-0.00211317499999849,-0.00171804000000086,0.0034286599999993,-0.00987732500000114,-0.0106916599999994,-0.0136661500000002,-0.00704490499999965,-0.00856998500000144,0.501610624999999,-0.00658759000000163,-0.00160345999999922,-0.00474706499999874
"35",-0.00810439000000157,-0.00949551499999942,-0.0112376750000004,-0.00572542499999985,-0.00876575999999931,-0.0101668549999997,-0.00831565500000078,0.00518135500000008,-0.00605105000000071,0.00204932000000139,-0.00821009499999783,-0.00667418999999953,0.00233067500000003,-0.0128215500000002,0.0122869150000001,-0.00246283499999986,-0.00881251500000118,0.000925404999999848,-0.0113644749999997,-0.00428047499999991,-0.00822335000000078,0.00242695500000084,-0.00671119499999886,-0.00468523499999891,-0.00628450999999889,-0.00284617500000142,-0.00444197999999973,-0.0036089200000012,-0.00743732499999984,-0.00194420999999959,-0.01302092,0.00262897500000021,0.00877242999999917,-0.00658759000000162,0.499006899999998,0.00243823000000007,0.00627536500000048
"36",0.00825833499999898,-0.0163825749999984,-0.00475268499999864,-0.00832586999999942,0.00212365000000124,-0.000723965000000265,-0.003953805,0.124171705,0.118913684999999,-0.00456457500000089,0.00446328999999867,-0.00267459499999976,-0.000685979999998594,-0.00605868999999878,-0.00459500499999986,0.179490865,0.130736815,-0.00356094000000037,0.00154854000000093,-0.00703506499999814,-0.00564419499999876,0.13011249,-0.00198138999999921,-0.0057655299999999,0.00192901999999977,0.00525993000000241,-0.000111700000001123,-0.00635255500000027,-0.00569260500000072,-0.00915683999999954,0.0011415549999999,-0.00106680999999931,-0.00241592000000041,-0.00160345999999923,0.00243823000000007,0.504254030000001,-0.00455132500000087
"37",0.000732379999998606,-0.000390334999999891,0.02738702,-0.0065170349999999,-0.00757378500000029,-0.0095787199999987,-0.0042424299999996,0.00790642499999934,-0.000487199999999053,0.13937399,0.00514795499999974,0.000936354999999933,-0.00232298999999936,-0.00890751499999947,-0.0100488400000003,0.00325856999999975,-0.00968992000000035,-0.000892490000002035,-0.00280413999999853,0.140781895,0.00393553499999979,-0.0136575650000002,0.0909779099999996,-0.0052069950000011,-0.000708455000000033,0.00972155999999988,0.00788195999999961,-0.00561016000000147,-0.00277371499999869,-0.00432192499999931,0.00242443999999882,0.00290598999999876,0.100825655,-0.00474706499999874,0.00627536500000048,-0.00455132500000087,0.495135735000001
