"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64"
"1",0.501736089999998,0.00348737499999987,-0.00261742500000023,-0.00222070999999948,-0.00989648999999841,-0.00848235000000027,-0.00718288500000066,-0.0134865300000006,0.0132329749999998,0.00156512500000112,-0.00293850500000047,0.00382215000000023,0.00846521999999904,-0.0174523649999985,-0.00646088500000179,0.00294730499999821,-0.0038318849999984,-0.00384932000000038,0.000432665000001189,-0.00291756000000042,0.00120446499999954,-0.0114813699999998,-0.00490809500000129,0.000249120000001334,-0.00293595000000176,0.0563656199999993,-7.68699999988227e-05,-0.00489938999999861,0.00227615500000055,-0.00282702999999956,0.00997962499999994,-0.00437270499999793,-0.0110982450000001,-0.00974715999999952,-0.00173010999999983,-0.00817883500000057,-0.00222480499999967,-0.00714183500000179,-0.0102584299999978,0.00406093000000042,-0.011672690000002,0.00280586499999797,-0.00931050999999956,0.0042313950000004,-0.00472378500000077,-0.000186634999999292,-0.00922817999999968,-0.00856325999999954,-0.0091121250000009,-0.00786682499999892,-0.0024481150000001,0.0107412900000012,0.117617645000001,9.52500000014439e-05,0.00471915500000132,-0.0112225449999992,-0.000814464999998311,-0.000416894999999382,-0.00684555500000297,0.165632164999999,-0.005743544999999,0.00147346000000042,0.00843233999999959,-0.000401230000000327
"2",0.00348737499999987,0.4927578,-0.00699552500000107,-0.00308359499999962,-0.00527148000000086,-0.00220589000000031,-0.00565116499999902,-0.0145009000000001,0.0048632649999989,0.00118396500000063,0.00961258999999973,-0.00510099499999914,-0.00753294999999991,-0.0029149750000005,-0.00776517500000107,-0.0110753600000007,-0.0129791999999991,-0.00212767999999987,-0.0106465300000016,-0.0157403150000006,0.000248550000000423,-0.00735962000000134,0.000489719999998345,-0.00204519000000027,-0.00475147,-0.000881904999999866,0.10058462,0.000860169999999787,-0.00168225500000005,-0.00430909999999992,0.00351920499999905,-0.0049185550000002,-0.00816753999999942,0.00505303499999929,-0.00478591000000041,-0.003946175,-0.000755840000000139,-0.00286356000000036,-0.00323569499999926,-0.00326162500000002,-0.00379684499999969,-0.0111638299999995,-0.00753791000000051,-0.00737304499999968,-0.00797403499999774,-0.00420024999999943,-0.000701704999999532,-0.00967464999999877,-0.00446462499999975,0.0984585450000001,0.087815245,-0.00729866999999929,0.00638569500000028,0.00214777999999949,-0.000670785000000527,-0.00269921500000065,-0.00678181500000081,0.00151778999999946,0.00387061999999994,-0.00612457000000029,-0.00513832500000036,-0.00497825499999982,-0.0147531150000009,-0.00950815500000063
"3",-0.00261742500000024,-0.00699552500000106,0.521317239999999,-0.0141415399999998,-0.00669605499999957,-0.00210217000000021,-0.0127770500000009,-0.00886407999999944,-0.0033751800000001,-0.00734195499999978,0.00398703500000041,-0.00748414500000003,-0.0084587800000007,-0.00500794999999921,0.000925770000000572,-0.00809857500000009,-0.00390255500000011,-0.00965026000000112,0.0045667200000008,0.00156684500000118,-0.00735795000000014,-0.00345874499999876,-0.00472927500000155,-0.00306669000000003,-0.0168940199999996,-0.00165897499999872,-0.0131483699999998,-0.00622595499999957,-0.00309521500000023,0.00250455000000005,-0.00750727000000027,-0.0105288349999999,-0.00963980000000032,-0.0146841850000002,-0.000529804999999807,-0.00525745999999938,0.00870325999999987,-0.000166890000000751,0.0264278199999993,-5.33499999914886e-06,0.000360804999999477,-0.000391220000000733,0.174146555,-0.00195363000000101,-0.00304059499999984,-0.00491220499999939,-0.01232594,0.00205346999999916,-0.0067461300000008,-0.0104440600000004,-0.00444213500000046,0.0990883000000007,-0.0039655649999998,-0.0142379399999999,-0.00339040000000066,-0.00279095499999995,0.00323156000000067,-0.0121067200000001,-0.00869981000000101,-0.00531111499999952,0.00740182999999938,-0.00748404500000014,-0.00829250000000021,-0.0123254400000001
"4",-0.00222070999999948,-0.00308359499999961,-0.0141415399999998,0.520185855,-0.000488550000001526,-0.0108421250000009,0.186448875,-0.00675493999999883,-0.00574307500000054,-0.0128936650000003,-0.0100619350000014,-0.00203441999999949,-0.000594485000000061,-0.0109497199999998,-0.00198748499999978,0.000906959999999831,-0.00579909999999949,-0.00826321999999954,0.0017828649999992,-0.0036560949999999,-0.0086535999999998,0.00440136499999853,-0.00110891000000203,-0.00706594500000028,-0.00403597999999915,-0.00661706499999968,-0.00155767000000068,-0.00232930499999927,0.00350347999999816,0.000815614999999056,-0.00612827000000036,0.0697943850000012,-0.0056037749999982,-0.00313093000000041,0.198168704999999,-0.00781407500000005,0.00833329999999988,-0.00283219499999986,0.00156018499999892,-0.00539766999999983,0.000851090000000262,0.000198065000000012,-0.00799765000000068,0.000120944999999974,-0.00801925500000018,-0.00476478999999993,-0.00284932000000064,0.0100231799999996,-0.00637389999999923,-0.00329928000000052,-0.0124849950000006,-0.00531984500000056,-0.00288573500000007,-0.00840671500000167,-0.00129791000000128,-0.00649799499999974,-0.00163215000000057,-0.0118219750000007,-0.0044650250000006,-0.00274652999999974,-0.0169273699999992,-0.00617359500000095,-0.000805100000000918,0.00833808999999996
"5",-0.0098964899999984,-0.00527148000000085,-0.00669605499999956,-0.000488550000001525,0.494342789999999,-0.00797435500000077,-0.00185104500000101,0.00402653999999871,-0.0124176550000001,-0.00300552999999894,-0.00430056999999982,-0.00892742499999936,0.00664064500000082,0.0136296100000001,-0.00811416500000008,-0.00828826499999946,-0.00613998500000047,8.44000000052473e-06,0.00285953499999902,-0.0105750050000006,0.00587540500000016,0.0229433900000012,0.12468076,0.015952335000001,-0.000169929999999755,-0.0132401349999998,-0.000498420000000429,-0.00595281500000135,0.0907819049999999,-0.0112499299999997,-0.0102125599999995,-0.00219922000000127,-0.00562853000000043,-0.00137304000000001,-0.0080354500000003,-0.00103505499999895,-0.00563263000000014,-0.00955956999999798,-0.00631241500000095,-0.0114570499999996,-0.00140199500000012,-0.0102755749999995,-4.69899999989338e-05,-7.98900000001785e-05,0.00683886999999948,-0.00444615500000022,-0.00725544000000057,-0.00365281500000056,-0.0102351400000001,-0.00789533000000022,-0.00419140999999974,-0.0104169900000009,-0.0096636950000008,-0.000184324999999629,-0.001746844999998,0.00936722500000004,-0.00302582000000096,-0.00733290499999982,-0.0135936499999984,0.00120647500000106,-0.00135312000000071,0.00283465500000054,-0.0129378149999993,-0.00661468999999979
"6",-0.00848235000000028,-0.00220589000000031,-0.00210217000000022,-0.0108421250000009,-0.00797435500000077,0.506012315,-0.00649106000000131,-0.0115611049999993,-0.00225917999999986,-0.00776972499999948,0.000973909999999122,0.00307589500000084,-0.00640598500000055,0.155841815,0.156563574999999,-0.00516853000000036,-0.00482288000000023,-0.00591181999999837,-0.000975280000000621,-0.00929069000000054,-0.000445245000001779,-0.00372234499999955,-0.0095384150000024,-0.00491553500000053,-0.0142405299999995,-0.0092409199999989,-0.00430215,0.0057448499999995,-0.00985320000000016,-0.0116962100000003,-0.0118995599999995,-6.81999999930898e-06,0.0111116500000006,-0.00450783000000067,-0.00646770000000038,-0.00782685000000105,-0.0105360550000012,-0.00396019500000068,-0.00427825500000067,0.0894527499999999,0.0100988950000001,-0.00522354499999904,0.00479483000000126,0.00128042000000035,-0.0063267250000007,-0.0010818749999992,-0.010095370000001,-0.00466294000000066,0.00113878499999965,-0.00166446999999997,-0.00286196000000065,-0.0045881600000007,-0.0114669999999997,0.0534971250000009,-0.00403394499999986,-0.010794115,-0.010980700000001,-0.00321781999999944,-0.00549927499999998,0.000502294999999932,0.0791531449999994,0.0100146400000005,-0.00408214000000058,-0.00660912500000002
"7",-0.00718288500000066,-0.00565116499999902,-0.0127770500000009,0.186448875,-0.00185104500000102,-0.00649106000000131,0.493719840000001,-0.00206446499999977,-0.00777977999999877,-0.0107482250000007,-0.00169968000000066,-0.00506740999999948,-0.00720412999999859,-0.00691575500000045,-0.00803726500000116,0.00486392999999997,0.110259385000001,-0.00538324999999962,-0.00777320000000043,-0.00568769000000106,-0.00713225500000043,0.00414835499999774,0.00238063999999921,-0.00514420500000038,-0.01171423,-0.00311003999999956,0.00477692000000033,-0.00660911500000054,0.00412951999999924,0.14086709,-0.0059265449999996,-0.00844847999999962,-0.00631576000000005,-0.00273324000000105,0.182327534999999,-0.0111016050000007,0.00123647999999977,-0.00282300000000025,0.120869870000001,-0.00238643000000161,0.020244505,-0.00511157499999895,-0.0146011200000018,-0.00962480500000001,0.156101925000001,0.0025366650000003,-0.00999959500000041,0.151278585000001,-0.00491834999999968,-0.00658392499999987,-0.0133397650000005,-0.00871885999999938,-0.0119818150000007,-0.00742922000000072,-0.00713724000000072,-0.00618364500000029,-0.00478114000000004,-0.0137897900000002,-0.00419878500000102,-0.00938499499999975,-0.0076990050000008,-0.0127640000000007,-0.00136820000000015,-0.00541657500000016
"8",-0.0134865300000006,-0.0145009000000001,-0.00886407999999943,-0.00675493999999883,0.00402653999999872,-0.0115611049999993,-0.00206446499999977,0.494608775000003,-0.00377585499999853,-0.00154796499999877,-0.00764923500000117,-0.00315756499999934,-0.00263443500000101,-0.000118425000000213,0.000154974999999868,-0.00838405999999906,0.00969390499999954,-0.00249252,-0.00281025499999917,0.00122429500000029,-0.000413965000003182,-0.0057440499999992,0.0126269100000011,-0.00593510999999946,0.00621817999999898,-0.013874309999999,-0.0098108300000012,-0.00890791000000149,0.00465490500000117,-0.00174891499999814,0.00669449000000202,-0.00690465000000084,0.00167906499999994,0.000610959999999377,-0.00889041999999978,-0.00966001000000029,0.018164194999998,-0.0133868100000013,-0.00172048999999797,-0.00319443500000203,-0.00855758499999982,-0.00642600999999806,-0.00640416999999943,-0.0100471599999996,0.00545810000000176,-0.00097527999999975,0.0178488050000007,-0.00382608999999937,-0.00262196500000011,-0.00715756000000183,-0.00582995000000187,0.0164901799999991,-0.00424907499999985,-0.00752691500000113,-0.004644710000001,-0.00527859500000079,0.000771319999999648,-0.0059616449999986,-0.00569192000000133,-0.00289838499999882,0.0121316299999996,-0.00449786500000028,-0.0068990400000007,0.00306506500000021
"9",0.0132329749999998,0.0048632649999989,-0.0033751800000001,-0.00574307500000055,-0.0124176550000001,-0.00225917999999987,-0.00777977999999877,-0.00377585499999853,0.493360044999999,-0.0052006999999994,0.11096443,-0.00612411499999967,-0.00818986000000013,0.00594453499999941,-0.000202124999999668,-0.00819077999999969,0.00530202499999964,-0.00134693500000001,0.000599310000000527,-0.00841409999999971,-0.0125449300000008,-0.0040203950000009,-0.0118166499999991,-0.00391212999999992,-0.00557362500000011,-0.00160526999999945,-0.00365372500000049,0.111129865,0.119601325000001,-0.007480555,0.13593772,0.0109996899999994,-0.00273058000000033,-0.00475906499999999,-0.0131119550000007,0.00602362499999957,-0.00470446500000133,-0.0022895550000001,-0.0060394099999995,0.000608329999998911,0.000883630000000263,-0.00187367999999963,0.00149638499999969,0.00698241000000046,-0.00383605999999885,-0.00607978499999974,-0.00735413499999973,-0.00674370999999995,0.00292041000000005,0.00522030999999923,0.0107987849999996,-0.00403504500000074,-0.0114844850000002,-0.00672560999999984,0.00475836499999962,-0.00605988999999959,-0.0140451250000003,-0.00654456500000049,-0.000970845000000113,0.00333381500000009,-0.0134502149999996,-0.00908514499999973,-0.0056792000000001,0.0917400450000004
"10",0.00156512500000111,0.00118396500000064,-0.00734195499999978,-0.0128936650000003,-0.00300552999999894,-0.00776972499999947,-0.0107482250000007,-0.00154796499999877,-0.00520069999999941,0.500153820000002,-0.0117585999999996,0.169766739999999,-0.00317423000000074,-0.00587751499999904,-0.00115821500000023,-0.00607305999999838,-0.00979419500000103,0.0271984650000006,-0.0015413950000005,-0.0114439949999991,-0.000547625000001436,-0.001895684999998,-0.00479804499999951,0.00411642999999949,0.0299609449999992,-0.0041821049999988,0.012100935,-0.00293467000000131,-0.00326835499999967,0.00220698000000156,-0.000368169999998963,-0.00906054500000071,-0.00146483000000107,-0.00412779000000111,-0.00339845999999877,-0.0042172299999994,0.00147409499999806,0.0630877899999991,-0.0057879849999998,-0.00090844500000084,-0.00784286999999999,0.00504171000000002,-0.00235681000000051,-0.00568267999999913,-0.00769702499999978,-0.00216811999999938,0.123188174999999,-0.00317812499999931,-0.0166981500000006,-0.00897364000000132,-0.00376140499999975,-0.0108214250000003,-0.00523269000000075,-0.0195062550000008,0.13271553,-0.00294868500000023,0.00669410500000092,-0.0112395449999988,-0.00209913500000044,-0.00175683999999853,-0.0129708850000005,-0.00890757999999901,-0.00112393499999957,-0.00359262499999985
