"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65"
"1",0.493647624999999,-0.00403965999999736,0.0054633899999986,-0.00103900000000101,0.00939537000000104,-0.0130683400000036,-0.00499750000000139,0.00400267499999802,-0.00151643000000181,0.000372184999999778,-0.00166993500000111,-0.00767830999999977,0.0075674299999984,-0.00380049500000114,-0.00503704499999613,0.00103795000000257,0.00535263500000176,-0.00513842999999792,-0.00613911999999908,0.120687035000001,-0.00719401500000252,-0.00186943499999903,0.00609585500000344,0.00552369499999972,-0.00346437000000084,0.0047510850000008,0.00394105000000094,-0.00941863500000102,0.0127107650000007,-0.00718679499999739,-0.00166395999999925,-0.00477718500000124,0.00882884999999665,-0.0050993149999983,-0.00182705499999798,0.0248732500000021,0.00768209499999799,0.00718874000000278,0.0990744699999957,-0.014112079999999,-0.00119508999999892,-0.00463996000000056,-0.00947328000000058,-0.0113409350000009,-0.00735520500000228,-0.00557806999999668,-0.00436793499999642,-0.00138494500000053,0.00936784999999943,0.00546756000000028,0.0101858400000014,-0.00268223000000164,-0.00298877499999861,-0.00788704500000064,-0.00564918500000348,-0.00457577999999835,-0.00328556500000015,-0.00646912499999918,-0.00518736500000055,0.0109500899999996,0.0032833649999993,-0.00218724500000292,-0.0111939650000004,0.00141449999999778,-0.00945090000000226
"2",-0.00403965999999736,0.503169804999998,-0.00349448999999917,-0.00379127499999853,-0.00483259999999945,-0.000675589999999326,-0.00331088999999907,-0.00100047999999914,-0.0028311649999985,-0.0106731350000001,-0.00180951499999946,0.000489319999999533,-0.00651708499999857,0.000203010000000783,0.00170639499999795,-0.00433602000000011,-0.00141958500000068,-0.00348615000000155,-0.00811456999999892,-0.00449550999999899,-0.00573804500000031,-0.00433188500000003,-0.0016839450000018,0.14076832,-0.00151632999999975,-0.00114642000000187,-0.00335163500000052,0.00512233000000218,-0.00885090500000024,-0.0095629300000005,-0.00504630000000117,0.00225398500000117,-0.0014096599999996,-0.00269561000000184,-0.00645286499999892,-0.00120893500000057,-0.00514165499999919,-0.00564464000000204,0.00375683000000111,-0.00340710999999912,0.0638194749999988,-0.00919283000000015,0.00163645999999877,0.00731938000000193,-0.00451936499999794,0.00160533499999877,0.00339026499999743,-0.005763955,0.000966205000001005,0.000263320000000005,0.10782102,0.00825130500000133,-0.00338923500000035,-0.0111648849999982,-0.00410722499999883,-0.0100300350000007,0.152213949999999,0.00037807500000033,-0.00107530500000029,0.00110591500000088,-0.00392608999999974,0.00327482000000138,-0.00416287000000003,-0.0097589950000001,0.0054895349999988
"3",0.0054633899999986,-0.00349448999999917,0.496336090000001,-0.0126050649999996,-0.00371881000000071,-0.00996432000000047,-0.000200070000000582,0.000906424999999132,-0.000794810000000978,-0.00892145500000057,-0.00720141499999998,-0.00413721999999992,-0.00545994500000119,0.00579341500000046,-0.00183825999999787,-0.00173709000000049,-0.00443629500000001,-0.00581017499999862,-0.0111480449999998,-0.00435089500000099,-0.00380335000000104,-0.00446722499999979,-0.00387289999999894,-0.004512045,-0.00507298500000057,-0.00528032000000056,-0.0129890600000003,0.00545399999999874,0.00177643500000002,-0.00128964499999912,-0.00419610999999889,-0.0105703850000015,0.00386952499999859,-0.00620465499999824,0.000548214999999628,-0.0101044250000008,-0.00944112000000065,-0.00217282999999799,-0.0064474650000001,-0.0180619499999999,0.00445827000000123,-0.0120363200000004,0.00207653499999971,-0.00714167000000106,-0.00804844000000296,0.00306972000000137,0.00445711000000098,-0.00497273999999937,-0.00714278500000005,-0.000911150000000522,8.76300000013946e-05,-0.0133796800000005,0.00485013500000065,-0.00142127500000037,0.0655290849999994,0.00306538500000127,-0.0075973049999998,0.00181175500000028,-0.004151729999999,0.149254694999999,-0.0042453550000001,-0.00223825000000012,-0.0136863099999995,0.0025264349999997,-0.00424500999999911
"4",-0.00103900000000101,-0.00379127499999854,-0.0126050649999996,0.500429835000001,0.00318353500000278,0.002021874999999,0.00876581999999976,-0.00339095500000173,-0.000412505000000274,-0.00459069499999975,-0.00941822500000011,0.000307174999999647,-0.0120083599999995,0.0678121250000001,-0.0143939150000007,0.0030544800000015,-0.00785544500000008,0.000973105000000137,-0.0148188550000002,-0.00600794999999921,-0.00158774500000001,-0.00179653000000064,-0.00621465999999937,-0.0115059549999996,-0.00564690000000008,-0.00107127499999942,-0.0026935749999989,-0.00294580000000059,-0.000512814999999126,-0.00821313499999983,0.00493740999999976,0.00438217999999948,0.000128049999998607,0.00996114000000167,-0.00239452499999907,0.00122683500000117,-0.007661815,-0.00173245499999903,9.9414999999566e-05,0.0144661649999999,-0.0105069500000005,-0.00285471999999979,-0.00605867000000058,0.00526148500000068,-0.00281617499999898,0.000254019999999946,0.000807159999999178,-0.00414405999999893,-0.00678031000000026,0.00415235000000083,-0.0079120749999997,0.01092342,-0.00791995999999909,-0.00521539499999901,-0.00703161000000058,-0.00138583000000055,0.000430049999999252,0.0121649900000003,-0.00610691000000175,-0.00942516499999909,-0.00492251999999968,-0.00794842000000045,-0.000326644999998666,-0.00236193999999947,-0.00071119000000075
"5",0.00939537000000103,-0.00483259999999946,-0.0037188100000007,0.00318353500000278,0.502369270000003,-0.0106384749999996,-0.0156912099999989,0.00063405000000011,-0.0138963449999986,0.000735545000001114,0.000188150000001925,0.00402439500000057,0.00192923000000137,-0.00584624499999963,-0.00777738000000229,0.168372050000001,0.170494574999999,-0.000762784999999574,-4.01050000004295e-05,0.0026948950000009,-0.00344212500000317,-0.00202046500000009,0.000247204999999488,0.00147188499999921,0.00503225500000086,0.00695451999999752,-0.00216206000000002,-0.00112122499999791,0.00365733500000053,-0.00452386999999936,0.00476901499999759,-0.0110304999999996,0.0114948049999969,-0.00956289999999966,-0.000323944999997645,-0.0135749299999986,-0.00969005999999998,-0.00453175500000138,-0.00195400000000291,-0.00931790999999757,-0.0082972150000001,-0.0144600450000014,-0.00279365500000271,-0.000937259999996567,0.000490305000002207,0.00387283000000001,0.00242756499999861,-0.00487363000000041,0.00546276500000081,0.163820045,-0.0071973350000017,-0.010036134999999,-0.00633462999999924,-0.0018799749999976,-0.00714316500000002,0.0120860699999997,0.000644144999998526,0.000966440000000008,-0.00944488500000158,-0.00346313500000013,0.00125337500000056,-0.00580726000000127,-0.0103811300000007,-0.0122406350000003,-0.00180819000000333
"6",-0.0130683400000036,-0.000675589999999315,-0.00996432000000047,0.002021874999999,-0.0106384749999996,0.486362755000003,0.0148975850000002,0.00137502499999635,0.105056759999998,0.0107194599999985,0.0100943449999984,-0.00517179500000137,-0.00793029000000166,0.00730715999999929,0.00818332500000211,-0.00451796000000075,-0.00847655500000176,-0.00725023999999916,-0.00856470000000113,-0.0102994500000027,-0.00617904499999659,-0.000786724999997801,-0.00345074499999994,-0.000619519999998693,-0.0023252649999997,-0.00847473499999749,-0.00438214000000081,-0.00679810000000315,-0.000353469999998274,-0.00618043499999921,0.0832842950000029,-0.00465586500000014,-0.0139643249999966,-0.0114264449999998,0.00250323499999842,0.092619264999999,-0.00534746499999963,-0.00106801499999779,0.154616225,-0.00484213500000206,0.00999967000000095,-0.00694705999999723,-0.00343155499999836,-0.0112815450000041,-0.011472170000002,0.000210235000000089,0.00772150999999921,-0.00518254999999972,-0.00719439500000007,-0.0112726449999996,0.00887749500000127,0.102716099999998,-0.00372632500000168,-0.00201580999999919,-0.000209660000000408,-0.00766746999999785,0.00205497000000077,0.00371308499999948,-0.00277328500000032,-0.00549585999999909,-0.0025548549999996,-0.00760871999999681,-0.0134776049999988,-0.00493572499999915,0.102040505000001
"7",-0.00499750000000139,-0.00331088999999907,-0.000200070000000592,0.00876581999999977,-0.0156912099999989,0.0148975850000002,0.507137330000001,-0.000843974999998785,0.135233759999999,-0.00342573999999964,-0.00275089500000104,0.0463324449999996,0.00208229999999882,-0.000764054999999825,-0.00612523499999918,0.0919588650000009,-0.0112548600000001,-0.00263728999999958,-0.00070396000000034,0.00643520499999968,0.00399694000000032,0.00600114500000043,-0.0122090649999988,-0.00147267499999991,-0.00253035999999969,-0.00147372999999874,-0.0117411049999999,-0.007655275000001,-0.00895841999999949,0.00485581500000048,0.000161200000000962,0.000509569999999746,-0.00961758999999944,-0.000146744999999903,0.0183626099999999,0.00121537999999929,-0.0117243950000009,0.00292380500000066,0.00537961500000048,-0.00910310000000097,-0.00434000499999905,0.0112999900000007,-0.00852217499999979,-0.00449066500000112,-0.00503968499999948,-0.00766349999999951,-0.00456845999999858,-0.00886026499999995,-0.0119257800000011,-0.0177008499999995,-0.00361548999999873,0.00379914499999913,0.00261979999999892,-0.0028468700000001,-0.00131951000000137,-0.00379974500000024,-0.00114219499999937,0.087037855,-0.00605204999999952,-0.0135435450000004,-0.0120024450000011,-0.0159948699999999,-0.00549719499999971,-0.00509605500000026,0.00865464
"8",0.00400267499999801,-0.00100047999999914,0.000906424999999125,-0.00339095500000173,0.000634050000000111,0.00137502499999636,-0.000843974999998792,0.49342982,0.00583519499999979,-0.00795031999999948,0.00103646999999988,-0.00389246999999913,0.00270705500000033,-0.00452083500000041,-0.00450461999999813,-0.00743370499999803,-0.00728150499999949,0.00357709000000111,-0.00579657499999993,-0.00914227499999939,-0.00520851500000216,0.00285647000000206,0.000509190000001783,-0.00225944000000118,-0.000892070000000444,-0.00544485000000057,0.0038497149999996,-0.00596477000000019,-0.00639106000000059,-0.00323883999999647,-0.00448157000000128,-0.00329624499999888,-0.0121232600000032,-0.00491796500000129,-0.0021332399999999,-0.000587844999996537,0.00404592499999987,-0.00467928499999984,0.00103642999999433,0.00570841000000196,-0.00393161999999943,0.000610580000000934,-0.0122571950000015,-0.00646068000000001,0.0437420499999991,0.000686070000001545,0.00115641000000237,-0.00471629499999958,-0.00537061000000028,-0.0132645899999995,-0.00491890500000068,-0.00538529500000034,-0.000282025000000168,-0.00601877500000101,0.000865254999997299,-0.00339340999999927,0.00451426999999904,-0.00235417500000057,-0.00953607500000038,-0.00215728500000055,0.00891878999999947,-0.000587665000003351,-0.00420363999999878,0.00415823999999868,-0.00848122000000257
"9",-0.00151643000000182,-0.0028311649999985,-0.000794810000000984,-0.000412505000000268,-0.0138963449999986,0.105056759999998,0.135233759999999,0.00583519499999979,0.50277206,0.00222269000000108,4.38700000003782e-05,0.00446545000000057,-0.00418793500000099,-0.00195935500000121,-0.00897708499999802,-0.00215669999999865,-0.00611032499999848,-0.00632122499999837,-6.13499999991537e-05,0.000676149999998932,-0.00565976000000097,-0.0129607500000006,-0.00769118499999785,-0.00652644500000005,-0.00458060999999898,-0.0145562849999994,0.000315475000000623,-0.0146822300000025,-0.000331640000000448,-0.000208274999998436,-0.00696379000000186,-0.00714983499999935,-0.0132356450000017,-0.0028774749999995,-0.00968544000000001,0.125210805000002,-0.0062095100000009,0.00271648000000049,0.00182860999999706,-0.00877686500000036,-0.00547457500000011,0.00170154500000102,-0.00915853000000079,0.000783925000001055,6.97950000002355e-05,-0.00629003999999944,0.000299770000001053,0.00352311000000063,-0.0043852700000003,-0.00124829999999794,-0.000220484999999788,0.107931185,-0.00712331500000153,0.000914469999997782,0.00638509999999849,-0.00552665999999909,-0.00781951999999924,0.00791342499999917,0.000868410000000029,-0.0133552499999998,-0.0114909750000009,-0.00347158500000158,-0.00474082000000049,-0.00267897500000009,0.00392699999999864
"10",0.000372184999999779,-0.0106731350000001,-0.00892145500000057,-0.00459069499999974,0.000735545000001113,0.0107194599999985,-0.00342573999999964,-0.00795031999999948,0.00222269000000108,0.491535924999998,0.151513785,0.00425926000000008,-0.00983886499999959,-0.00171961499999931,-0.0119398899999988,-0.0100218899999994,0.00566219500000011,0.00251536500000028,-0.000301065000000668,-0.00763092999999975,-0.00232428000000136,0.00267103499999983,-0.00342654999999919,-0.00324958000000073,-0.0025815900000003,-0.00648432500000003,-0.00630508499999985,-0.00239086000000026,0.0730320100000005,-0.0160285899999988,-0.001236740000001,-0.0100746100000003,-0.0141777250000012,-0.0097747800000003,-0.00281839499999912,-0.00203810999999863,-0.00464187500000085,0.137461035,0.00025414999999812,0.00212665000000064,-0.0083509949999987,0.106442435,-0.0129089600000012,-0.00823855499999879,-0.0165039950000001,-0.00544497999999941,-0.00325816999999976,-0.00246082499999992,-0.00198318999999868,-0.00771347499999947,0.000732879999999445,-0.00604147499999875,-0.00435101999999993,0.00250812500000058,-0.00604715000000102,0.00418604000000026,-0.00770390000000121,-0.00552384999999998,-0.00293453000000073,-0.00774239000000002,-0.00414181000000006,-0.00276951500000049,0.00134337500000004,0.00962800999999888,-0.00554896000000115
